date,drug_name,sales
2023-05-26,Azithromycin,69
2023-05-27,Azithromycin,70
2023-05-28,Azithromycin,77
2023-05-29,Azithromycin,89
2023-05-30,Azithromycin,93
2023-05-31,Azithromycin,84
2023-06-01,Azithromycin,76
2023-06-02,Azithromycin,71
2023-06-03,Azithromycin,73
2023-06-04,Azithromycin,78
2023-06-05,Azithromycin,91
2023-06-06,Azithromycin,88
2023-06-07,Azithromycin,86
2023-06-08,Azithromycin,77
2023-06-09,Azithromycin,67
2023-06-10,Azithromycin,72
2023-06-11,Azithromycin,80
2023-06-12,Azithromycin,88
2023-06-13,Azithromycin,91
2023-06-14,Azithromycin,86
2023-06-15,Azithromycin,76
2023-06-16,Azithromycin,72
2023-06-17,Azithromycin,73
2023-06-18,Azithromycin,79
2023-06-19,Azithromycin,89
2023-06-20,Azithromycin,92
2023-06-21,Azithromycin,87
2023-06-22,Azithromycin,77
2023-06-23,Azithromycin,74
2023-06-24,Azithromycin,74
2023-06-25,Azithromycin,83
2023-06-26,Azithromycin,91
2023-06-27,Azithromycin,90
2023-06-28,Azithromycin,87
2023-06-29,Azithromycin,75
2023-06-30,Azithromycin,72
2023-07-01,Azithromycin,74
2023-07-02,Azithromycin,83
2023-07-03,Azithromycin,91
2023-07-04,Azithromycin,93
2023-07-05,Azithromycin,85
2023-07-06,Azithromycin,76
2023-07-07,Azithromycin,71
2023-07-08,Azithromycin,74
2023-07-09,Azithromycin,78
2023-07-10,Azithromycin,92
2023-07-11,Azithromycin,91
2023-07-12,Azithromycin,85
2023-07-13,Azithromycin,72
2023-07-14,Azithromycin,72
2023-07-15,Azithromycin,73
2023-07-16,Azithromycin,80
2023-07-17,Azithromycin,88
2023-07-18,Azithromycin,91
2023-07-19,Azithromycin,85
2023-07-20,Azithromycin,78
2023-07-21,Azithromycin,70
2023-07-22,Azithromycin,74
2023-07-23,Azithromycin,84
2023-07-24,Azithromycin,90
2023-07-25,Azithromycin,92
2023-07-26,Azithromycin,87
2023-07-27,Azithromycin,78
2023-07-28,Azithromycin,72
2023-07-29,Azithromycin,73
2023-07-30,Azithromycin,82
2023-07-31,Azithromycin,89
2023-08-01,Azithromycin,95
2023-08-02,Azithromycin,88
2023-08-03,Azithromycin,75
2023-08-04,Azithromycin,70
2023-08-05,Azithromycin,74
2023-08-06,Azithromycin,81
2023-08-07,Azithromycin,90
2023-08-08,Azithromycin,93
2023-08-09,Azithromycin,87
2023-08-10,Azithromycin,79
2023-08-11,Azithromycin,76
2023-08-12,Azithromycin,72
2023-08-13,Azithromycin,83
2023-08-14,Azithromycin,89
2023-08-15,Azithromycin,95
2023-08-16,Azithromycin,82
2023-08-17,Azithromycin,74
2023-08-18,Azithromycin,74
2023-08-19,Azithromycin,77
2023-08-20,Azithromycin,84
2023-08-21,Azithromycin,89
2023-08-22,Azithromycin,96
2023-08-23,Azithromycin,85
2023-08-24,Azithromycin,81
2023-08-25,Azithromycin,71
2023-08-26,Azithromycin,74
2023-08-27,Azithromycin,84
2023-08-28,Azithromycin,88
2023-08-29,Azithromycin,96
2023-08-30,Azithromycin,87
2023-08-31,Azithromycin,79
2023-09-01,Azithromycin,76
2023-09-02,Azithromycin,74
2023-09-03,Azithromycin,85
2023-09-04,Azithromycin,94
2023-09-05,Azithromycin,92
2023-09-06,Azithromycin,90
2023-09-07,Azithromycin,75
2023-09-08,Azithromycin,74
2023-09-09,Azithromycin,73
2023-09-10,Azithromycin,85
2023-09-11,Azithromycin,93
2023-09-12,Azithromycin,97
2023-09-13,Azithromycin,91
2023-09-14,Azithromycin,79
2023-09-15,Azithromycin,72
2023-09-16,Azithromycin,77
2023-09-17,Azithromycin,84
2023-09-18,Azithromycin,95
2023-09-19,Azithromycin,89
2023-09-20,Azithromycin,92
2023-09-21,Azithromycin,81
2023-09-22,Azithromycin,72
2023-09-23,Azithromycin,77
2023-09-24,Azithromycin,86
2023-09-25,Azithromycin,92
2023-09-26,Azithromycin,90
2023-09-27,Azithromycin,88
2023-09-28,Azithromycin,82
2023-09-29,Azithromycin,75
2023-09-30,Azithromycin,76
2023-10-01,Azithromycin,87
2023-10-02,Azithromycin,93
2023-10-03,Azithromycin,96
2023-10-04,Azithromycin,88
2023-10-05,Azithromycin,79
2023-10-06,Azithromycin,71
2023-10-07,Azithromycin,76
2023-10-08,Azithromycin,86
2023-10-09,Azithromycin,92
2023-10-10,Azithromycin,95
2023-10-11,Azithromycin,91
2023-10-12,Azithromycin,81
2023-10-13,Azithromycin,76
2023-10-14,Azithromycin,74
2023-10-15,Azithromycin,84
2023-10-16,Azithromycin,96
2023-10-17,Azithromycin,95
2023-10-18,Azithromycin,93
2023-10-19,Azithromycin,79
2023-10-20,Azithromycin,75
2023-10-21,Azithromycin,76
2023-10-22,Azithromycin,86
2023-10-23,Azithromycin,94
2023-10-24,Azithromycin,96
2023-10-25,Azithromycin,91
2023-10-26,Azithromycin,81
2023-10-27,Azithromycin,75
2023-10-28,Azithromycin,74
2023-10-29,Azithromycin,86
2023-10-30,Azithromycin,93
2023-10-31,Azithromycin,95
2023-11-01,Azithromycin,89
2023-11-02,Azithromycin,81
2023-11-03,Azithromycin,75
2023-11-04,Azithromycin,76
2023-11-05,Azithromycin,86
2023-11-06,Azithromycin,94
2023-11-07,Azithromycin,94
2023-11-08,Azithromycin,89
2023-11-09,Azithromycin,81
2023-11-10,Azithromycin,76
2023-11-11,Azithromycin,77
2023-11-12,Azithromycin,87
2023-11-13,Azithromycin,90
2023-11-14,Azithromycin,92
2023-11-15,Azithromycin,90
2023-11-16,Azithromycin,80
2023-11-17,Azithromycin,78
2023-11-18,Azithromycin,80
2023-11-19,Azithromycin,86
2023-11-20,Azithromycin,91
2023-11-21,Azithromycin,98
2023-11-22,Azithromycin,91
2023-11-23,Azithromycin,79
2023-11-24,Azithromycin,73
2023-11-25,Azithromycin,81
2023-11-26,Azithromycin,89
2023-11-27,Azithromycin,89
2023-11-28,Azithromycin,93
2023-11-29,Azithromycin,93
2023-11-30,Azithromycin,82
2023-12-01,Azithromycin,78
2023-12-02,Azithromycin,78
2023-12-03,Azithromycin,88
2023-12-04,Azithromycin,94
2023-12-05,Azithromycin,95
2023-12-06,Azithromycin,93
2023-12-07,Azithromycin,82
2023-12-08,Azithromycin,78
2023-12-09,Azithromycin,79
2023-12-10,Azithromycin,85
2023-12-11,Azithromycin,98
2023-12-12,Azithromycin,97
2023-12-13,Azithromycin,90
2023-12-14,Azithromycin,85
2023-12-15,Azithromycin,74
2023-12-16,Azithromycin,83
2023-12-17,Azithromycin,86
2023-12-18,Azithromycin,92
2023-12-19,Azithromycin,100
2023-12-20,Azithromycin,90
2023-12-21,Azithromycin,83
2023-12-22,Azithromycin,79
2023-12-23,Azithromycin,81
2023-12-24,Azithromycin,88
2023-12-25,Azithromycin,93
2023-12-26,Azithromycin,97
2023-12-27,Azithromycin,91
2023-12-28,Azithromycin,83
2023-12-29,Azithromycin,81
2023-12-30,Azithromycin,81
2023-12-31,Azithromycin,88
2024-01-01,Azithromycin,96
2024-01-02,Azithromycin,99
2024-01-03,Azithromycin,89
2024-01-04,Azithromycin,83
2024-01-05,Azithromycin,83
2024-01-06,Azithromycin,82
2024-01-07,Azithromycin,86
2024-01-08,Azithromycin,94
2024-01-09,Azithromycin,96
2024-01-10,Azithromycin,94
2024-01-11,Azithromycin,86
2024-01-12,Azithromycin,79
2024-01-13,Azithromycin,80
2024-01-14,Azithromycin,87
2024-01-15,Azithromycin,96
2024-01-16,Azithromycin,96
2024-01-17,Azithromycin,88
2024-01-18,Azithromycin,87
2024-01-19,Azithromycin,76
2024-01-20,Azithromycin,79
2024-01-21,Azithromycin,89
2024-01-22,Azithromycin,99
2024-01-23,Azithromycin,98
2024-01-24,Azithromycin,90
2024-01-25,Azithromycin,83
2024-01-26,Azithromycin,77
2024-01-27,Azithromycin,80
2024-01-28,Azithromycin,91
2024-01-29,Azithromycin,91
2024-01-30,Azithromycin,97
2024-01-31,Azithromycin,92
2024-02-01,Azithromycin,81
2024-02-02,Azithromycin,80
2024-02-03,Azithromycin,78
2024-02-04,Azithromycin,86
2024-02-05,Azithromycin,98
2024-02-06,Azithromycin,101
2024-02-07,Azithromycin,93
2024-02-08,Azithromycin,82
2024-02-09,Azithromycin,77
2024-02-10,Azithromycin,83
2024-02-11,Azithromycin,89
2024-02-12,Azithromycin,96
2024-02-13,Azithromycin,99
2024-02-14,Azithromycin,93
2024-02-15,Azithromycin,87
2024-02-16,Azithromycin,77
2024-02-17,Azithromycin,79
2024-02-18,Azithromycin,86
2024-02-19,Azithromycin,96
2024-02-20,Azithromycin,96
2024-02-21,Azithromycin,94
2024-02-22,Azithromycin,85
2024-02-23,Azithromycin,77
2024-02-24,Azithromycin,82
2024-02-25,Azithromycin,92
2024-02-26,Azithromycin,98
2024-02-27,Azithromycin,94
2024-02-28,Azithromycin,97
2024-02-29,Azithromycin,86
2024-03-01,Azithromycin,83
2024-03-02,Azithromycin,84
2024-03-03,Azithromycin,92
2024-03-04,Azithromycin,98
2024-03-05,Azithromycin,99
2024-03-06,Azithromycin,94
2024-03-07,Azithromycin,84
2024-03-08,Azithromycin,81
2024-03-09,Azithromycin,76
2024-03-10,Azithromycin,90
2024-03-11,Azithromycin,100
2024-03-12,Azithromycin,99
2024-03-13,Azithromycin,97
2024-03-14,Azithromycin,85
2024-03-15,Azithromycin,82
2024-03-16,Azithromycin,80
2024-03-17,Azithromycin,92
2024-03-18,Azithromycin,98
2024-03-19,Azithromycin,99
2024-03-20,Azithromycin,89
2024-03-21,Azithromycin,85
2024-03-22,Azithromycin,81
2024-03-23,Azithromycin,84
2024-03-24,Azithromycin,93
2024-03-25,Azithromycin,102
2024-03-26,Azithromycin,102
2024-03-27,Azithromycin,93
2024-03-28,Azithromycin,85
2024-03-29,Azithromycin,82
2024-03-30,Azithromycin,83
2024-03-31,Azithromycin,93
2024-04-01,Azithromycin,103
2024-04-02,Azithromycin,105
2024-04-03,Azithromycin,98
2024-04-04,Azithromycin,87
2024-04-05,Azithromycin,83
2024-04-06,Azithromycin,86
2024-04-07,Azithromycin,90
2024-04-08,Azithromycin,97
2024-04-09,Azithromycin,99
2024-04-10,Azithromycin,93
2024-04-11,Azithromycin,83
2024-04-12,Azithromycin,81
2024-04-13,Azithromycin,81
2024-04-14,Azithromycin,89
2024-04-15,Azithromycin,100
2024-04-16,Azithromycin,101
2024-04-17,Azithromycin,96
2024-04-18,Azithromycin,89
2024-04-19,Azithromycin,83
2024-04-20,Azithromycin,86
2024-04-21,Azithromycin,91
2024-04-22,Azithromycin,102
2024-04-23,Azithromycin,101
2024-04-24,Azithromycin,96
2024-04-25,Azithromycin,90
2024-04-26,Azithromycin,80
2024-04-27,Azithromycin,87
2024-04-28,Azithromycin,91
2024-04-29,Azithromycin,97
2024-04-30,Azithromycin,102
2024-05-01,Azithromycin,95
2024-05-02,Azithromycin,91
2024-05-03,Azithromycin,81
2024-05-04,Azithromycin,84
2024-05-05,Azithromycin,89
2024-05-06,Azithromycin,101
2024-05-07,Azithromycin,100
2024-05-08,Azithromycin,97
2024-05-09,Azithromycin,86
2024-05-10,Azithromycin,78
2024-05-11,Azithromycin,84
2024-05-12,Azithromycin,92
2024-05-13,Azithromycin,101
2024-05-14,Azithromycin,105
2024-05-15,Azithromycin,100
2024-05-16,Azithromycin,89
2024-05-17,Azithromycin,83
2024-05-18,Azithromycin,81
2024-05-19,Azithromycin,92
2024-05-20,Azithromycin,100
2024-05-21,Azithromycin,101
2024-05-22,Azithromycin,98
2024-05-23,Azithromycin,90
2024-05-24,Azithromycin,81
2024-05-25,Azithromycin,83
2024-05-26,Azithromycin,92
2024-05-27,Azithromycin,99
2024-05-28,Azithromycin,99
2024-05-29,Azithromycin,95
2024-05-30,Azithromycin,85
2024-05-31,Azithromycin,85
2024-06-01,Azithromycin,88
2024-06-02,Azithromycin,90
2024-06-03,Azithromycin,101
2024-06-04,Azithromycin,104
2024-06-05,Azithromycin,94
2024-06-06,Azithromycin,88
2024-06-07,Azithromycin,88
2024-06-08,Azithromycin,86
2024-06-09,Azithromycin,92
2024-06-10,Azithromycin,99
2024-06-11,Azithromycin,98
2024-06-12,Azithromycin,98
2024-06-13,Azithromycin,92
2024-06-14,Azithromycin,81
2024-06-15,Azithromycin,81
2024-06-16,Azithromycin,91
2024-06-17,Azithromycin,102
2024-06-18,Azithromycin,102
2024-06-19,Azithromycin,96
2024-06-20,Azithromycin,89
2024-06-21,Azithromycin,84
2024-06-22,Azithromycin,82
2024-06-23,Azithromycin,93
2024-06-24,Azithromycin,100
2024-06-25,Azithromycin,102
2024-06-26,Azithromycin,95
2024-06-27,Azithromycin,91
2024-06-28,Azithromycin,82
2024-06-29,Azithromycin,81
2024-06-30,Azithromycin,94
2024-07-01,Azithromycin,103
2024-07-02,Azithromycin,101
2024-07-03,Azithromycin,97
2024-07-04,Azithromycin,88
2024-07-05,Azithromycin,83
2024-07-06,Azithromycin,88
2024-07-07,Azithromycin,93
2024-07-08,Azithromycin,103
2024-07-09,Azithromycin,101
2024-07-10,Azithromycin,97
2024-07-11,Azithromycin,91
2024-07-12,Azithromycin,82
2024-07-13,Azithromycin,88
2024-07-14,Azithromycin,92
2024-07-15,Azithromycin,101
2024-07-16,Azithromycin,107
2024-07-17,Azithromycin,97
2024-07-18,Azithromycin,90
2024-07-19,Azithromycin,85
2024-07-20,Azithromycin,87
2024-07-21,Azithromycin,94
2024-07-22,Azithromycin,102
2024-07-23,Azithromycin,101
2024-07-24,Azithromycin,99
2024-07-25,Azithromycin,88
2024-07-26,Azithromycin,86
2024-07-27,Azithromycin,89
2024-07-28,Azithromycin,91
2024-07-29,Azithromycin,105
2024-07-30,Azithromycin,103
2024-07-31,Azithromycin,98
2024-08-01,Azithromycin,88
2024-08-02,Azithromycin,85
2024-08-03,Azithromycin,87
2024-08-04,Azithromycin,97
2024-08-05,Azithromycin,101
2024-08-06,Azithromycin,108
2024-08-07,Azithromycin,100
2024-08-08,Azithromycin,90
2024-08-09,Azithromycin,84
2024-08-10,Azithromycin,86
2024-08-11,Azithromycin,94
2024-08-12,Azithromycin,103
2024-08-13,Azithromycin,104
2024-08-14,Azithromycin,98
2024-08-15,Azithromycin,91
2024-08-16,Azithromycin,83
2024-08-17,Azithromycin,88
2024-08-18,Azithromycin,94
2024-08-19,Azithromycin,104
2024-08-20,Azithromycin,107
2024-08-21,Azithromycin,101
2024-08-22,Azithromycin,91
2023-01-01,Dolo650,100
2023-01-02,Dolo650,112
2023-01-03,Dolo650,113
2023-01-04,Dolo650,108
2023-01-05,Dolo650,98
2023-01-06,Dolo650,93
2023-01-07,Dolo650,96
2023-01-08,Dolo650,103
2023-01-09,Dolo650,108
2023-01-10,Dolo650,113
2023-01-11,Dolo650,105
2023-01-12,Dolo650,100
2023-01-13,Dolo650,90
2023-01-14,Dolo650,98
2023-01-15,Dolo650,104
2023-01-16,Dolo650,112
2023-01-17,Dolo650,109
2023-01-18,Dolo650,107
2023-01-19,Dolo650,102
2023-01-20,Dolo650,93
2023-01-21,Dolo650,94
2023-01-22,Dolo650,102
2023-01-23,Dolo650,111
2023-01-24,Dolo650,112
2023-01-25,Dolo650,111
2023-01-26,Dolo650,99
2023-01-27,Dolo650,93
2023-01-28,Dolo650,93
2023-01-29,Dolo650,105
2023-01-30,Dolo650,113
2023-01-31,Dolo650,112
2023-02-01,Dolo650,104
2023-02-02,Dolo650,101
2023-02-03,Dolo650,94
2023-02-04,Dolo650,97
2023-02-05,Dolo650,108
2023-02-06,Dolo650,112
2023-02-07,Dolo650,113
2023-02-08,Dolo650,106
2023-02-09,Dolo650,99
2023-02-10,Dolo650,95
2023-02-11,Dolo650,97
2023-02-12,Dolo650,108
2023-02-13,Dolo650,113
2023-02-14,Dolo650,114
2023-02-15,Dolo650,107
2023-02-16,Dolo650,101
2023-02-17,Dolo650,93
2023-02-18,Dolo650,97
2023-02-19,Dolo650,106
2023-02-20,Dolo650,112
2023-02-21,Dolo650,113
2023-02-22,Dolo650,105
2023-02-23,Dolo650,103
2023-02-24,Dolo650,96
2023-02-25,Dolo650,98
2023-02-26,Dolo650,102
2023-02-27,Dolo650,115
2023-02-28,Dolo650,114
2023-03-01,Dolo650,109
2023-03-02,Dolo650,99
2023-03-03,Dolo650,92
2023-03-04,Dolo650,100
2023-03-05,Dolo650,108
2023-03-06,Dolo650,113
2023-03-07,Dolo650,114
2023-03-08,Dolo650,109
2023-03-09,Dolo650,100
2023-03-10,Dolo650,93
2023-03-11,Dolo650,97
2023-03-12,Dolo650,106
2023-03-13,Dolo650,115
2023-03-14,Dolo650,115
2023-03-15,Dolo650,107
2023-03-16,Dolo650,102
2023-03-17,Dolo650,95
2023-03-18,Dolo650,100
2023-03-19,Dolo650,108
2023-03-20,Dolo650,116
2023-03-21,Dolo650,114
2023-03-22,Dolo650,114
2023-03-23,Dolo650,102
2023-03-24,Dolo650,99
2023-03-25,Dolo650,97
2023-03-26,Dolo650,105
2023-03-27,Dolo650,114
2023-03-28,Dolo650,116
2023-03-29,Dolo650,113
2023-03-30,Dolo650,101
2023-03-31,Dolo650,99
2023-04-01,Dolo650,100
2023-04-02,Dolo650,106
2023-04-03,Dolo650,115
2023-04-04,Dolo650,115
2023-04-05,Dolo650,115
2023-04-06,Dolo650,97
2023-04-07,Dolo650,98
2023-04-08,Dolo650,95
2023-04-09,Dolo650,106
2023-04-10,Dolo650,114
2023-04-11,Dolo650,119
2023-04-12,Dolo650,109
2023-04-13,Dolo650,105
2023-04-14,Dolo650,94
2023-04-15,Dolo650,101
2023-04-16,Dolo650,106
2023-04-17,Dolo650,115
2023-04-18,Dolo650,116
2023-04-19,Dolo650,114
2023-04-20,Dolo650,104
2023-04-21,Dolo650,98
2023-04-22,Dolo650,97
2023-04-23,Dolo650,105
2023-04-24,Dolo650,113
2023-04-25,Dolo650,112
2023-04-26,Dolo650,114
2023-04-27,Dolo650,102
2023-04-28,Dolo650,96
2023-04-29,Dolo650,102
2023-04-30,Dolo650,106
2023-05-01,Dolo650,113
2023-05-02,Dolo650,116
2023-05-03,Dolo650,109
2023-05-04,Dolo650,103
2023-05-05,Dolo650,97
2023-05-06,Dolo650,98
2023-05-07,Dolo650,106
2023-05-08,Dolo650,115
2023-05-09,Dolo650,117
2023-05-10,Dolo650,111
2023-05-11,Dolo650,102
2023-05-12,Dolo650,97
2023-05-13,Dolo650,99
2023-05-14,Dolo650,108
2023-05-15,Dolo650,114
2023-05-16,Dolo650,119
2023-05-17,Dolo650,112
2023-05-18,Dolo650,102
2023-05-19,Dolo650,99
2023-05-20,Dolo650,100
2023-05-21,Dolo650,104
2023-05-22,Dolo650,116
2023-05-23,Dolo650,115
2023-05-24,Dolo650,114
2023-05-25,Dolo650,103
2023-05-26,Dolo650,100
2023-05-27,Dolo650,99
2023-05-28,Dolo650,108
2023-05-29,Dolo650,118
2023-05-30,Dolo650,117
2023-05-31,Dolo650,111
2023-06-01,Dolo650,105
2023-06-02,Dolo650,100
2023-06-03,Dolo650,99
2023-06-04,Dolo650,104
2023-06-05,Dolo650,115
2023-06-06,Dolo650,119
2023-06-07,Dolo650,111
2023-06-08,Dolo650,104
2023-06-09,Dolo650,97
2023-06-10,Dolo650,97
2023-06-11,Dolo650,107
2023-06-12,Dolo650,118
2023-06-13,Dolo650,113
2023-06-14,Dolo650,113
2023-06-15,Dolo650,102
2023-06-16,Dolo650,100
2023-06-17,Dolo650,102
2023-06-18,Dolo650,108
2023-06-19,Dolo650,116
2023-06-20,Dolo650,117
2023-06-21,Dolo650,110
2023-06-22,Dolo650,108
2023-06-23,Dolo650,97
2023-06-24,Dolo650,104
2023-06-25,Dolo650,107
2023-06-26,Dolo650,118
2023-06-27,Dolo650,116
2023-06-28,Dolo650,114
2023-06-29,Dolo650,104
2023-06-30,Dolo650,99
2023-07-01,Dolo650,102
2023-07-02,Dolo650,108
2023-07-03,Dolo650,114
2023-07-04,Dolo650,120
2023-07-05,Dolo650,111
2023-07-06,Dolo650,106
2023-07-07,Dolo650,101
2023-07-08,Dolo650,101
2023-07-09,Dolo650,112
2023-07-10,Dolo650,118
2023-07-11,Dolo650,118
2023-07-12,Dolo650,117
2023-07-13,Dolo650,103
2023-07-14,Dolo650,99
2023-07-15,Dolo650,101
2023-07-16,Dolo650,111
2023-07-17,Dolo650,120
2023-07-18,Dolo650,121
2023-07-19,Dolo650,114
2023-07-20,Dolo650,105
2023-07-21,Dolo650,96
2023-07-22,Dolo650,99
2023-07-23,Dolo650,113
2023-07-24,Dolo650,114
2023-07-25,Dolo650,118
2023-07-26,Dolo650,117
2023-07-27,Dolo650,106
2023-07-28,Dolo650,102
2023-07-29,Dolo650,103
2023-07-30,Dolo650,113
2023-07-31,Dolo650,118
2023-08-01,Dolo650,121
2023-08-02,Dolo650,113
2023-08-03,Dolo650,107
2023-08-04,Dolo650,100
2023-08-05,Dolo650,101
2023-08-06,Dolo650,112
2023-08-07,Dolo650,120
2023-08-08,Dolo650,123
2023-08-09,Dolo650,118
2023-08-10,Dolo650,108
2023-08-11,Dolo650,97
2023-08-12,Dolo650,106
2023-08-13,Dolo650,112
2023-08-14,Dolo650,117
2023-08-15,Dolo650,122
2023-08-16,Dolo650,113
2023-08-17,Dolo650,108
2023-08-18,Dolo650,98
2023-08-19,Dolo650,101
2023-08-20,Dolo650,112
2023-08-21,Dolo650,121
2023-08-22,Dolo650,121
2023-08-23,Dolo650,115
2023-08-24,Dolo650,102
2023-08-25,Dolo650,101
2023-08-26,Dolo650,104
2023-08-27,Dolo650,110
2023-08-28,Dolo650,119
2023-08-29,Dolo650,120
2023-08-30,Dolo650,115
2023-08-31,Dolo650,107
2023-09-01,Dolo650,101
2023-09-02,Dolo650,106
2023-09-03,Dolo650,107
2023-09-04,Dolo650,118
2023-09-05,Dolo650,119
2023-09-06,Dolo650,116
2023-09-07,Dolo650,107
2023-09-08,Dolo650,105
2023-09-09,Dolo650,107
2023-09-10,Dolo650,110
2023-09-11,Dolo650,119
2023-09-12,Dolo650,122
2023-09-13,Dolo650,114
2023-09-14,Dolo650,108
2023-09-15,Dolo650,101
2023-09-16,Dolo650,102
2023-09-17,Dolo650,111
2023-09-18,Dolo650,118
2023-09-19,Dolo650,124
2023-09-20,Dolo650,120
2023-09-21,Dolo650,108
2023-09-22,Dolo650,102
2023-09-23,Dolo650,104
2023-09-24,Dolo650,114
2023-09-25,Dolo650,122
2023-09-26,Dolo650,121
2023-09-27,Dolo650,117
2023-09-28,Dolo650,109
2023-09-29,Dolo650,100
2023-09-30,Dolo650,107
2023-10-01,Dolo650,116
2023-10-02,Dolo650,122
2023-10-03,Dolo650,119
2023-10-04,Dolo650,113
2023-10-05,Dolo650,109
2023-10-06,Dolo650,101
2023-10-07,Dolo650,105
2023-10-08,Dolo650,115
2023-10-09,Dolo650,119
2023-10-10,Dolo650,121
2023-10-11,Dolo650,117
2023-10-12,Dolo650,106
2023-10-13,Dolo650,101
2023-10-14,Dolo650,105
2023-10-15,Dolo650,112
2023-10-16,Dolo650,122
2023-10-17,Dolo650,128
2023-10-18,Dolo650,117
2023-10-19,Dolo650,107
2023-10-20,Dolo650,106
2023-10-21,Dolo650,102
2023-10-22,Dolo650,110
2023-10-23,Dolo650,119
2023-10-24,Dolo650,122
2023-10-25,Dolo650,116
2023-10-26,Dolo650,109
2023-10-27,Dolo650,104
2023-10-28,Dolo650,107
2023-10-29,Dolo650,113
2023-10-30,Dolo650,120
2023-10-31,Dolo650,125
2023-11-01,Dolo650,116
2023-11-02,Dolo650,106
2023-11-03,Dolo650,106
2023-11-04,Dolo650,108
2023-11-05,Dolo650,112
2023-11-06,Dolo650,120
2023-11-07,Dolo650,121
2023-11-08,Dolo650,118
2023-11-09,Dolo650,113
2023-11-10,Dolo650,105
2023-11-11,Dolo650,108
2023-11-12,Dolo650,115
2023-11-13,Dolo650,121
2023-11-14,Dolo650,126
2023-11-15,Dolo650,119
2023-11-16,Dolo650,112
2023-11-17,Dolo650,103
2023-11-18,Dolo650,102
2023-11-19,Dolo650,116
2023-11-20,Dolo650,122
2023-11-21,Dolo650,123
2023-11-22,Dolo650,118
2023-11-23,Dolo650,115
2023-11-24,Dolo650,103
2023-11-25,Dolo650,104
2023-11-26,Dolo650,114
2023-11-27,Dolo650,124
2023-11-28,Dolo650,128
2023-11-29,Dolo650,120
2023-11-30,Dolo650,107
2023-12-01,Dolo650,108
2023-12-02,Dolo650,106
2023-12-03,Dolo650,113
2023-12-04,Dolo650,120
2023-12-05,Dolo650,126
2023-12-06,Dolo650,119
2023-12-07,Dolo650,111
2023-12-08,Dolo650,107
2023-12-09,Dolo650,105
2023-12-10,Dolo650,117
2023-12-11,Dolo650,121
2023-12-12,Dolo650,129
2023-12-13,Dolo650,120
2023-12-14,Dolo650,108
2023-12-15,Dolo650,101
2023-12-16,Dolo650,108
2023-12-17,Dolo650,114
2023-12-18,Dolo650,122
2023-12-19,Dolo650,126
2023-12-20,Dolo650,121
2023-12-21,Dolo650,113
2023-12-22,Dolo650,103
2023-12-23,Dolo650,110
2023-12-24,Dolo650,114
2023-12-25,Dolo650,118
2023-12-26,Dolo650,122
2023-12-27,Dolo650,120
2023-12-28,Dolo650,109
2023-12-29,Dolo650,105
2023-12-30,Dolo650,108
2023-12-31,Dolo650,115
2024-01-01,Dolo650,122
2024-01-02,Dolo650,122
2024-01-03,Dolo650,120
2024-01-04,Dolo650,107
2024-01-05,Dolo650,104
2024-01-06,Dolo650,106
2024-01-07,Dolo650,115
2024-01-08,Dolo650,123
2024-01-09,Dolo650,127
2024-01-10,Dolo650,123
2024-01-11,Dolo650,109
2024-01-12,Dolo650,110
2024-01-13,Dolo650,106
2024-01-14,Dolo650,116
2024-01-15,Dolo650,124
2024-01-16,Dolo650,130
2024-01-17,Dolo650,119
2024-01-18,Dolo650,108
2024-01-19,Dolo650,109
2024-01-20,Dolo650,106
2024-01-21,Dolo650,115
2024-01-22,Dolo650,121
2024-01-23,Dolo650,125
2024-01-24,Dolo650,119
2024-01-25,Dolo650,113
2024-01-26,Dolo650,106
2024-01-27,Dolo650,107
2024-01-28,Dolo650,118
2024-01-29,Dolo650,124
2024-01-30,Dolo650,122
2024-01-31,Dolo650,122
2024-02-01,Dolo650,112
2024-02-02,Dolo650,109
2024-02-03,Dolo650,109
2024-02-04,Dolo650,115
2024-02-05,Dolo650,124
2024-02-06,Dolo650,128
2024-02-07,Dolo650,119
2024-02-08,Dolo650,111
2024-02-09,Dolo650,106
2024-02-10,Dolo650,106
2024-02-11,Dolo650,115
2024-02-12,Dolo650,125
2024-02-13,Dolo650,129
2024-02-14,Dolo650,122
2024-02-15,Dolo650,112
2024-02-16,Dolo650,105
2024-02-17,Dolo650,111
2024-02-18,Dolo650,118
2024-02-19,Dolo650,123
2024-02-20,Dolo650,128
2024-02-21,Dolo650,122
2024-02-22,Dolo650,111
2024-02-23,Dolo650,107
2024-02-24,Dolo650,108
2024-02-25,Dolo650,122
2024-02-26,Dolo650,126
2024-02-27,Dolo650,127
2024-02-28,Dolo650,122
2024-02-29,Dolo650,116
2024-03-01,Dolo650,107
2024-03-02,Dolo650,108
2024-03-03,Dolo650,119
2024-03-04,Dolo650,125
2024-03-05,Dolo650,125
2024-03-06,Dolo650,119
2024-03-07,Dolo650,116
2024-03-08,Dolo650,108
2024-03-09,Dolo650,108
2024-03-10,Dolo650,117
2024-03-11,Dolo650,127
2024-03-12,Dolo650,127
2024-03-13,Dolo650,119
2024-03-14,Dolo650,114
2024-03-15,Dolo650,110
2024-03-16,Dolo650,112
2024-03-17,Dolo650,117
2024-03-18,Dolo650,128
2024-03-19,Dolo650,128
2024-03-20,Dolo650,125
2024-03-21,Dolo650,115
2024-03-22,Dolo650,105
